member_noSource,Month,Total
8090,4,10985.70
5267,4,7132.40
5132,4,8130.10
9211,4,10413.70
8392,4,11378.40
5018,4,17871.70
2475,4,9168.50
5101,4,17196.30
3845,4,2275.90
7924,4,15772.90
9762,4,29310.60
3679,4,4779.50
5049,4,617.10
7238,4,5484.60
3895,4,5481.30
1540,4,2698.30
5265,4,11909.70
4363,4,5744.20
2359,4,5025.90
6635,4,7131.30
6001,4,3199.90
6438,4,6050.00
6552,4,1435.50
3178,4,4922.50
7808,4,4958.80
7371,4,17169.90
8190,4,14569.50
4548,4,3647.60
4465,4,5099.60
8544,4,6007.10
5284,4,8926.50
5918,4,12782.00
8741,4,13490.40
9477,4,8123.50
3831,4,3845.60
4650,4,6349.20
7473,4,7178.60
2492,4,12159.40
6020,4,2303.40
5937,4,1178.10
7390,4,5021.50
6870,4,2195.60
9579,4,28937.70
7421,4,4844.40
6236,4,8985.90
5334,4,5800.30
6153,4,2670.80
7606,4,17267.80
4783,4,5179.90
3527,4,916.30
3881,4,3835.70
4897,4,17134.70
4700,4,4840.00
9795,4,22429.00
9712,4,18991.50
4731,4,4490.20
6889,4,6153.40
6806,4,3615.70
7003,4,528.00
4097,4,8842.90
9078,4,10949.40
7822,4,1732.50
8176,4,11732.60
4916,4,3194.40
7739,4,12145.10
9192,4,21313.60
4833,4,984.50
6369,4,11726.00
6203,4,1644.50
4282,4,2445.30
7022,4,4565.00
6286,4,9911.00
9109,4,11921.80
6234,4,10447.80
1573,4,706.20
4750,4,4860.90
8475,4,6564.80
7490,4,4723.40
2509,4,3605.80
7407,4,7345.80
4781,4,11176.00
8860,4,9527.10
7521,4,10382.90
6856,4,13643.30
4698,4,4312.00
3245,4,343.20
6151,4,2568.50
1875,4,1736.90
8226,4,17605.50
6887,4,4467.10
2174,4,2609.20
4095,4,3082.20
8962,4,9510.60
3981,4,13130.70
6804,4,2073.50
8340,4,7231.40
7072,4,6548.30
3544,4,2788.50
7623,4,15183.30
6989,4,9225.70
6284,4,8885.80
8359,4,1993.20
7103,4,14735.60
5619,4,7730.80
3461,4,8845.10
1457,4,7201.70
5536,4,3509.00
4197,4,5539.60
5650,4,6155.60
2307,4,4620.00
6386,4,2391.40
7922,4,21972.50
9095,4,20348.90
5016,4,4242.70
4496,4,3130.60
9126,4,23589.50
4850,4,11858.00
8658,4,3903.90
3480,4,965.80
9831,4,23448.70
1590,4,3329.70
6303,4,14729.00
7122,4,6960.80
5783,4,5077.60
2960,4,4298.80
9394,4,27869.60
4413,4,4423.10
8492,4,15017.20
9311,4,10492.90
5149,4,9441.30
1070,4,3316.50
9228,4,16762.90
6488,4,7571.30
3696,4,745.80
3613,4,2977.70
8594,4,13178.00
8791,4,34685.20
7255,4,12272.70
2979,4,458.70
6704,4,12086.80
9527,4,18551.50
5251,4,5342.70
8074,4,3967.70
3912,4,3097.60
7991,4,13687.30
5168,4,7337.00
5199,4,9493.00
9361,4,3792.80
1120,4,4774.00
6101,4,4717.90
8727,4,8011.30
6018,4,2755.50
1742,4,228.80
8841,4,23079.10
7357,4,13525.60
6837,4,20507.30
5935,4,14429.80
7274,4,5764.00
7388,4,11858.00
4014,4,8219.20
4045,4,1767.70
5384,4,2896.30
4482,4,5480.20
8207,4,32645.80
3931,4,10011.10
9577,4,9618.40
6754,4,5703.50
1773,4,386.10
9411,4,14168.00
5332,4,1191.30
6588,4,14577.20
3060,4,5172.20
7139,4,2950.20
6505,4,9198.20
6619,4,6619.80
8808,4,21908.70
2343,4,5249.20
8694,4,35252.80
7438,4,12380.50
9981,4,46509.10
5902,4,14126.20
7355,4,9566.70
8174,4,5165.60
3193,4,1862.30
9430,4,28548.30
8725,4,9180.60
4012,4,7357.90
8091,4,6331.60
4563,4,2095.50
6087,4,13412.30
2559,4,16052.30
6555,4,8306.10
3378,4,4400.00
7488,4,16065.50
5484,4,5564.90
9646,4,30285.20
3846,4,4360.40
8827,4,7586.70
3212,4,574.20
1956,4,1623.60
8858,4,17785.90
6854,4,14434.20
6771,4,3514.50
4145,4,2624.60
9043,4,27163.40
9594,4,26478.10
2058,4,3202.10
6137,4,11292.60
6251,4,4750.90
8409,4,18887.00
4247,4,13123.00
8326,4,11754.60
6168,4,11179.30
9779,4,23679.70
1424,4,1690.70
9613,4,18263.30
9062,4,11467.50
1372,4,2006.40
6987,4,2429.90
6904,4,1120.90
3530,4,4979.70
7006,4,4111.80
104,4,4623.30
4380,4,13125.20
8459,4,14422.10
6187,4,4893.90
9995,4,42895.60
8542,4,6592.30
4195,4,4582.60
9195,4,7887.00
6486,4,9556.80
3663,4,369.60
9112,4,26313.10
9226,4,14797.20
3580,4,4021.60
8561,4,16773.90
4399,4,1312.30
2241,4,1706.10
3143,4,3657.50
4950,4,3127.30
871,4,270.60
1690,4,7166.50
8592,4,13624.60
1256,4,2350.70
6237,4,14179.00
6154,4,4434.10
9879,4,25953.40
1992,4,3886.30
1638,4,6190.80
5717,4,6235.90
7056,4,4358.20
4347,4,16467.00
7170,4,2823.70
8343,4,15325.20
7087,4,19182.90
8457,4,15175.60
5083,4,15727.80
5000,4,5016.00
5551,4,6191.90
9193,4,40087.30
3547,4,4822.40
4366,4,3741.10
6287,4,13893.00
7189,4,9905.50
3744,4,2644.40
7823,4,23907.40
3661,4,12657.70
8559,4,6120.40
9378,4,11798.60
4397,4,1137.40
5031,4,10107.90
3578,4,3059.10
5850,4,19431.50
6669,4,7304.00
5767,4,7784.70
5216,4,3525.50
6586,4,501.60
8661,4,15284.50
9295,4,6543.90
9212,4,18498.70
7956,4,10758.00
9326,4,13313.30
3794,4,6212.80
5869,4,13964.50
4416,4,4654.10
5235,4,4537.50
5432,4,13915.00
9511,4,22062.70
5349,4,4901.60
6522,4,3415.50
7424,4,13954.60
8089,4,20363.20
3813,4,5874.00
8794,4,23504.80
6636,4,15167.90
7538,4,8691.10
2474,4,2395.80
8711,4,12386.00
4632,4,4368.10
9727,4,34731.40
5451,4,7201.70
5919,4,5882.80
3179,4,6322.80
6002,4,4249.30
6738,4,6199.60
7372,4,2500.30
8191,4,25892.90
5368,4,6596.70
9010,4,7181.90
3946,4,2171.40
1123,4,2455.20
5399,4,10859.20
7557,4,27373.50
6301,4,12629.10
8293,4,11409.20
4765,4,2266.00
3229,4,3831.30
4682,4,5363.60
5584,4,7030.10
603,4,2565.20
5501,4,8054.20
9777,4,41431.50
7773,4,15885.10
6871,4,12618.10
4048,4,1301.30
2709,4,5361.40
5532,4,9590.90
9143,4,13032.80
4162,4,2801.70
3177,4,209.00
8158,4,10304.80
1724,4,4984.10
5064,4,4510.00
8075,4,114.40
9528,4,11242.00
5449,4,7790.20
4547,4,5891.60
3913,4,2838.00
8894,4,5034.70
7524,4,12100.00
5366,4,2444.20
6736,4,6155.60
2460,4,4913.70
2106,4,3743.30
6185,4,3938.00
6102,4,12684.10
4732,4,2119.70
653,4,2688.40
8811,4,11804.10
3393,4,1723.70
7472,4,10753.60
9630,4,21727.20
8728,4,12810.60
4212,4,579.70
3310,4,1961.30
5468,4,6583.50
9661,4,14884.10
5385,4,2151.60
2759,4,2891.90
6838,4,9975.90
2676,4,3105.30
9578,4,15460.50
4834,4,5379.00
7657,4,5529.70
9027,4,33078.10
6869,4,3064.60
4865,4,6314.00
8944,4,23335.40
4782,4,5231.60
6235,4,4349.40
3412,4,4801.50
8393,4,7637.30
3329,4,3769.70
7054,4,3889.60
8507,4,21917.50
4148,4,2545.40
9160,4,19935.30
1356,4,7811.10
4884,4,3589.30
2175,4,3564.00
4447,4,5221.70
8526,4,12012.00
7624,4,12673.10
8443,4,14528.80
4998,4,1079.10
9077,4,14247.20
5817,4,9840.60
4915,4,2841.30
9896,4,33793.10
9813,4,12348.60
2994,4,3658.60
6553,4,6740.80
7187,4,3998.50
8006,4,10047.40
2277,4,7462.40
5100,4,7549.30
8742,4,13956.80
3761,4,1288.10
9293,4,7650.50
5131,4,6121.50
2391,4,3370.40
2225,4,1625.80
8576,4,29291.90
9478,4,10242.10
7123,4,23762.20
3044,4,4412.10
2961,4,5252.50
6686,4,10261.90
9426,4,28710.00
8875,4,20281.80
7973,4,9158.60
7422,4,338.80
7859,4,18157.70
4516,4,3989.70
3146,4,3657.50
6788,4,433.40
9177,4,15101.90
5098,4,9073.90
3094,4,2916.10
9996,4,63930.90
3645,4,3513.40
8626,4,10704.10
7724,4,11591.80
6468,4,9366.50
8460,4,6941.00
9362,4,13483.80
4381,4,11112.20
2377,4,1802.90
5834,4,7109.30
5200,4,6222.70
1121,4,1476.20
4298,4,5039.10
9393,4,22740.30
3830,4,5177.70
7909,4,10917.50
3747,4,6075.30
6570,4,3714.70
5117,4,4967.60
404,4,2878.70
4483,4,5781.60
5034,4,12427.80
5936,4,5266.80
9196,4,30166.40
8842,4,17356.90
6487,4,17782.60
7306,4,10879.00
5967,4,8236.80
8676,4,15197.60
3963,4,4116.20
6786,4,3920.40
5416,4,15396.70
4514,4,2002.00
8156,4,12966.80
9412,4,24659.80
1254,4,4282.30
5333,4,11471.90
8975,4,16475.80
6703,4,12795.20
3797,4,4198.70
9597,4,35757.70
4533,4,188.10
3277,4,4222.90
8809,4,16416.40
5549,4,8130.10
4647,4,5395.50
1824,4,4200.90
9628,4,35930.40
2643,4,2250.60
8175,4,10335.60
4013,4,28.60
8092,4,7705.50
2009,4,459.80
7458,4,3039.30
2745,4,2532.20
8391,4,1743.50
4198,4,9311.50
5568,4,9622.80
4229,4,1997.60
9210,4,21599.60
5402,4,2279.20
5048,4,2014.10
9678,4,18093.90
9127,4,24641.10
6221,4,1318.90
7757,4,9769.10
3595,4,5515.40
6335,4,5740.90
7591,4,4384.60
8493,4,6282.10
3512,4,3177.90
4331,4,5021.50
4965,4,7150.00
3429,4,1493.80
9863,4,47062.40
7705,4,19692.20
8524,4,14096.50
1976,4,4177.80
7154,4,21021.00
8327,4,459.80
8441,4,16436.20
3811,4,4852.10
1456,4,10253.10
5566,4,9359.90
4196,4,6235.90
6271,4,2966.70
5649,4,4841.10
5452,4,17012.60
2660,4,8146.60
5483,4,8864.90
7672,4,7661.50
9011,4,6550.50
3510,4,6813.40
9664,4,30482.10
7121,4,6529.60
6219,4,10639.20
9861,4,27230.50
9778,4,52100.40
2876,4,6778.20
8408,4,8858.30
6404,4,5222.80
5148,4,5486.80
8325,4,11287.10
6518,4,9110.20
4982,4,665.50
9061,4,24062.50
7140,4,16381.20
3612,4,6441.60
6435,4,22102.30
2273,4,2212.10
6352,4,4460.50
4431,4,3894.00
7805,4,13651.00
7171,4,10591.90
5801,4,5502.20
5167,4,3018.40
4265,4,897.60
5718,4,5856.40
9443,4,30389.70
2895,4,4438.50
6537,4,10353.20
2375,4,9081.60
7907,4,13450.80
5084,4,4664.00
7824,4,14685.00
8643,4,4988.50
5198,4,4236.10
9277,4,20124.50
5903,4,7275.40
5934,4,3207.60
1658,4,5586.90
2292,4,3769.70
953,4,401.50
6753,4,13042.70
7387,4,3196.60
8206,4,13272.60
3847,4,5826.70
9462,4,17787.00
8040,4,5335.00
9493,4,29638.40
6587,4,10869.10
421,4,148.50
4583,4,16079.80
8225,4,5236.00
4697,4,3815.90
3878,4,5181.00
5516,4,2251.70
5870,4,2570.70
9595,4,20873.60
6067,4,10661.20
5433,4,729.30
6803,4,3628.90
7508,4,11862.40
4063,4,3284.60
9429,4,860.20
5350,4,2675.20
4716,4,4061.20
4830,4,4084.30
6169,4,7257.80
3460,4,13436.50
9811,4,48781.70
5535,4,7159.90
6905,4,7954.10
8629,4,6286.50
7570,4,11061.60
2195,4,2268.20
8940,4,19251.10
4467,4,13630.10
3408,4,4458.30
6148,4,3120.70
2620,4,5165.60
8420,4,33134.20
5203,4,2313.30
4778,4,9768.00
5837,4,6135.80
7518,4,13530.00
8774,4,2443.10
2411,4,2431.00
1986,4,2178.00
5939,4,15596.90
8254,4,4272.40
5348,4,5958.70
6250,4,4020.50
5305,4,5820.10
4403,4,9824.10
3147,4,4881.80
7734,4,8679.00
2202,4,9728.40
6364,4,2952.40
7100,4,8605.30
9415,4,13636.70
8356,4,20873.60
6466,4,16307.50
7525,4,2517.90
1402,4,253.00
9206,4,13889.70
6891,4,18817.70
9517,4,34359.60
9631,4,14313.20
5355,4,6241.40
1827,4,4741.00
2729,4,5608.90
7670,4,5547.30
4410,4,400.40
7627,4,5870.70
4099,4,2200.00
1618,4,2764.30
8997,4,7791.30
5780,4,7882.60
8406,4,12568.60
7150,4,7437.10
8831,4,12392.60
6091,4,7807.80
8052,4,4519.90
6827,4,6338.20
8788,4,15488.00
984,4,2724.70
2354,4,7668.10
4980,4,500.50
6941,4,13097.70
4035,4,3738.90
5996,4,9332.40
1409,4,5836.60
4626,4,4442.90
9567,4,15340.60
9213,4,12846.90
6307,4,2220.90
2145,4,4225.10
5362,4,2891.90
4460,4,2181.30
1720,4,4224.00
775,4,4100.80
9047,4,10443.40
4771,4,4044.70
7043,4,5369.10
6141,4,6286.50
5787,4,2554.20
9783,4,39625.30
6098,4,8603.10
5196,4,8629.50
6523,4,3844.50
7893,4,3803.80
9263,4,11201.30
8204,4,18695.60
8515,4,21391.70
4510,4,1910.70
7727,4,18920.00
6825,4,10539.10
3451,4,5562.70
1293,4,2755.50
2663,4,5933.40
8506,4,17840.90
8152,4,11856.90
6191,4,8289.60
7561,4,4002.90
6616,4,3929.20
3088,4,62.70
4612,4,7288.60
9242,4,16219.50
7041,4,22254.10
5080,4,7844.10
9356,4,9158.60
8297,4,12965.70
6718,4,15222.90
7777,4,8148.80
8088,4,6741.90
9147,4,8873.70
3501,4,2475.00
4560,4,51.70
2670,4,1134.10
7143,4,12288.10
8202,4,35680.70
5721,4,4954.40
9249,4,27009.40
4662,4,6490.00
7359,4,8367.70
2815,4,3355.00
6032,4,8184.00
7993,4,3073.40
6977,4,8222.50
8938,4,13542.10
9674,4,28543.90
6457,4,5368.00
5087,4,5192.00
2772,4,6534.00
4453,4,5019.30
5823,4,5058.90
3197,4,1405.80
9040,4,11022.00
8095,4,19539.30
8874,4,12626.90
9890,4,17519.70
1027,4,12830.40
8520,4,16988.40
6559,4,6136.90
6673,4,5298.70
2397,4,7767.10
4358,4,5238.20
8354,4,8622.90
6039,4,929.50
5448,4,7719.80
4192,4,8204.90
6464,4,6785.90
1763,4,5233.80
7720,4,8779.10
4617,4,18836.40
5873,4,4471.50
8456,4,10056.20
6609,4,4537.50
2924,4,2894.10
7200,4,4997.30
6255,4,12903.00
8881,4,13929.30
2715,4,7515.20
7936,4,35192.30
9306,4,18649.40
7345,4,24268.20
2829,4,3973.20
6400,4,8330.30
7293,4,6767.20
8672,4,17356.90
9565,4,19789.00
5403,4,8432.60
6348,4,4752.00
4978,4,8418.30
6659,4,2691.70
3442,4,797.50
2497,4,708.40
2072,4,5456.00
9876,4,21028.70
7718,4,6941.00
6773,4,22059.40
1552,4,3108.60
5237,4,4032.60
9824,4,17527.40
4769,4,2890.80
3867,4,3443.00
7820,4,17138.00
5194,4,8074.00
6875,4,4494.60
5973,4,16196.40
9190,4,2115.30
4603,4,4886.20
3347,4,825.00
6564,4,10165.10
5930,4,1311.20
5028,4,5993.90
7300,4,4026.00
866,4,3234.00
8670,4,31499.60
7134,4,9197.10
8036,4,14019.50
2504,4,4744.30
9406,4,30243.40
8347,4,22768.90
2547,4,7032.30
9292,4,15024.90
9717,4,38475.80
6189,4,6398.70
7091,4,30518.40
5866,4,3991.90
7236,4,18254.50
4019,4,595.10
6291,4,10947.20
8606,4,16703.50
9508,4,18261.10
8720,4,15801.50
5035,4,5864.10
3074,4,4242.70
4444,4,7857.30
9031,4,8396.30
9342,4,20069.50
7027,4,8897.90
3810,4,3369.30
5771,4,16863.00
4869,4,2427.70
4235,4,6165.50
8511,4,19192.80
3924,4,17582.40
5562,4,9246.60
809,4,4002.90
8613,4,16816.80
8188,4,12048.30
9133,4,20347.80
7877,4,7228.10
5916,4,7092.80
7668,4,5898.20
3081,4,3942.40
9983,4,27335.00
5396,4,10949.40
5707,4,2589.40
7243,4,3847.80
5085,4,5185.40
4026,4,4821.30
7077,4,8317.10
9038,4,11649.00
6132,4,5056.70
3392,4,707.30
1970,4,10938.40
7502,4,4323.00
7813,4,15574.90
5498,4,8774.70
7459,4,9485.30
3651,4,5369.10
8238,4,10556.70
9140,4,29975.00
6868,4,8306.10
8829,4,29140.10
9608,4,45047.20
8706,4,10766.80
4544,4,3463.90
5021,4,5300.90
2229,4,246.40
2654,4,8587.70
4855,4,6340.40
8922,4,3219.70
8497,4,18915.60
2965,4,2351.80
4024,4,1071.40
8186,4,13250.60
7127,4,4900.50
4969,4,2240.70
5871,4,13512.40
7977,4,8540.40
3390,4,118.80
7654,4,1970.10
2236,4,6930.00
9969,4,36390.20
4551,4,5314.10
3606,4,6716.60
7343,4,4441.80
3701,4,4352.70
4760,4,8968.30
484,4,4297.70
1543,4,3317.60
8288,4,21145.30
5071,4,8663.60
6607,4,10547.90
6543,4,5436.20
7602,4,8852.80
8504,4,10380.70
7291,4,24934.80
9874,4,25279.10
8815,4,4368.10
5712,4,9105.80
9240,4,37670.60
6334,4,11055.00
7393,4,16924.60
4176,4,3181.20
9074,4,4316.40
9551,4,26222.90
8129,4,12411.30
7704,4,3415.50
5389,4,7548.20
4487,4,7811.10
3656,4,9699.80
6239,4,4928.00
3967,4,9927.50
1652,4,1444.30
9924,4,32483.00
6550,4,5540.70
5294,4,1751.20
8979,4,15324.10
4703,4,10200.30
5762,4,1784.20
6975,4,17449.30
9601,4,21051.80
8345,4,5645.20
4183,4,1439.90
7711,4,6844.20
9081,4,24880.90
8490,4,8446.90
7234,4,3274.70
3860,4,1584.00
4919,4,1828.20
2958,4,152.90
7659,4,15280.10
8281,4,3258.20
8872,4,14589.30
6548,4,7757.20
8863,4,19125.70
5489,4,4248.20
7025,4,3963.30
3808,4,8779.10
5966,4,432.30
2749,4,5203.00
9297,4,16591.30
5603,4,3778.50
3217,4,11372.90
7918,4,13533.30
5957,4,3220.80
3642,4,10700.80
5914,4,4691.50
2697,4,10437.90
8020,4,17904.70
7595,4,4503.40
2063,4,6163.30
9599,4,35362.80
5323,4,18498.70
8540,4,8670.20
4067,4,4199.80
6650,4,14427.60
6173,4,13082.30
7075,4,15420.90
3433,4,5182.10
5748,4,7593.30
8654,4,8717.50
6693,4,10534.70
2799,4,8936.40
9701,4,10281.70
6598,4,4981.90
3858,4,3561.80
1066,4,101.20
8279,4,13655.40
3649,4,5338.30
6389,4,2759.90
1168,4,2164.80
4385,4,4290.00
9917,4,56602.70
7759,4,5415.30
5019,4,18569.10
8381,4,5259.10
7125,4,7904.60
6066,4,6340.40
4810,4,6748.50
3483,4,4295.50
6180,4,1116.50
1593,4,10806.40
7436,4,12789.70
8495,4,6443.80
9708,4,26782.80
4644,4,1263.90
2329,4,8818.70
6325,4,6923.40
8286,4,14710.30
3699,4,3865.40
4435,4,14195.50
2431,4,3967.70
3915,4,3955.60
9447,4,13889.70
7486,4,10697.50
6852,4,2338.60
7754,4,5517.60
5171,4,7194.00
9333,4,8916.60
2120,4,3982.00
8222,4,12800.70
6966,4,4119.50
7443,4,4034.80
3167,4,210.10
4962,4,3190.00
8179,4,11503.80
7277,4,17084.10
6332,4,5392.20
8647,4,25884.10
8604,4,14678.40
6643,4,7186.30
9383,4,32858.10
5698,4,4943.40
8915,4,19858.30
7068,4,4774.00
2595,4,2614.70
4744,4,9247.70
3374,4,674.30
3685,4,3498.00
7016,4,6023.60
8386,4,7283.10
3165,4,10682.10
5480,4,5097.40
7161,4,3432.00
7752,4,4486.90
2531,4,2359.50
9433,4,13030.60
4846,4,11129.80
2645,4,6680.30
8488,4,22348.70
8799,4,21544.60
5696,4,3099.80
8913,4,18304.00
7066,4,1931.60
6007,4,1432.20
4160,4,18488.80
7377,4,8759.30
8704,4,17237.00
7802,4,9055.20
4117,4,2544.30
4896,4,5094.10
6857,4,11729.30
3006,4,2016.30
3640,4,3691.60
4542,4,3012.90
2581,4,6475.70
7168,4,15593.60
6223,4,6176.50
9440,4,17099.50
5278,4,8437.00
2061,4,2167.00
4687,4,5473.60
3431,4,1215.50
9908,4,48286.70
8849,4,16141.40
4801,4,14329.70
6057,4,6899.20
6959,4,10352.10
6482,4,10612.80
5537,4,401.50
5112,4,2227.50
9699,4,30104.80
3108,4,270.60
4592,4,1458.60
9065,4,22467.50
7809,4,8181.80
1375,4,4941.20
8431,4,13922.70
5214,4,5142.50
7954,4,7011.40
7911,4,8189.50
4383,4,7491.00
9281,4,18492.10
4060,4,9829.60
3158,4,9633.80
7320,4,7946.40
8690,4,18659.30
1268,4,3109.70
7745,4,9117.90
8804,4,13372.70
5430,4,13224.20
5855,4,6950.90
9851,4,63687.80
8170,4,7970.60
6166,4,16018.20
7225,4,6666.00
6280,4,6783.70
6591,4,12364.00
5689,4,9142.10
5221,4,6959.70
8429,4,15521.00
5212,4,1383.80
1050,4,6278.80
2306,4,4964.30
2263,4,4774.00
5523,4,2424.40
8854,4,26862.00
6893,4,8250.00
7795,4,11304.70
8220,4,7212.70
5003,4,669.90
2731,4,654.50
1475,4,2420.00
7629,4,12941.50
8531,4,19921.00
4369,4,490.60
5428,4,3744.40
3467,4,42.90
9267,4,23413.50
2097,4,2879.80
2947,4,379.50
9692,4,25810.40
6900,4,14275.80
5219,4,3389.10
8436,4,24511.30
5053,4,4305.40
2104,4,9773.50
5010,4,2374.90
4419,4,3327.50
9951,4,53500.70
7636,4,8663.60
2415,4,1207.80
9006,4,19252.20
5746,4,14902.80
1938,4,5459.30
7116,4,12137.40
8797,4,13842.40
6950,4,4137.10
6741,4,17636.30
3099,4,2418.90
7375,4,25434.20
8163,4,9425.90
7261,4,14462.80
4946,4,1907.40
5371,4,12211.10
8111,4,3875.30
7166,4,442.20
6107,4,651.20
5796,4,6442.70
5162,4,5725.50
3835,4,8500.80
3481,4,9779.00
2890,4,3273.60
2256,4,5343.80
5473,4,8610.80
5587,4,6262.30
3626,4,9641.50
7902,4,2207.70
4996,4,5948.80
1736,4,3374.80
4953,4,1169.30
4362,4,1467.40
6323,4,14205.40
6748,4,3569.50
6314,4,4376.90
7527,4,8599.80
6625,4,1983.30
8897,4,7462.40
8263,4,12232.00
7361,4,9143.20
5991,4,9369.80
7952,4,7147.80
7475,4,10557.80
2888,4,5336.10
5471,4,15735.50
8097,4,7372.20
6841,4,21577.60
9113,4,16485.70
4837,4,10376.30
2254,4,4099.70
8999,4,17411.90
6207,4,7278.70
9849,4,33434.50
9258,4,11536.80
1100,4,4973.10
4785,4,3390.20
1411,4,4956.60
9683,4,27295.40
6423,4,6058.80
5478,4,8163.10
6734,4,14347.30
5832,4,2161.50
9474,4,43304.80
4253,4,6807.90
2997,4,2159.30
4367,4,9999.00
2406,4,1020.80
5103,4,4955.50
4044,4,2328.70
3142,4,5838.80
1886,4,3690.50
9056,4,7506.40
6473,4,12403.60
3567,4,13418.90
307,4,2805.00
7209,4,8306.10
6264,4,9211.40
5205,4,2698.30
9835,4,11586.30
9481,4,43617.20
7634,4,19644.90
3358,4,2715.90
5319,4,2068.00
7945,4,29557.00
9740,4,15111.80
7000,4,16599.00
3783,4,1350.80
5153,4,10265.20
1779,4,4472.60
2838,4,5239.30
5464,4,5452.70
7425,4,6021.40
8047,4,12648.90
9106,4,9384.10
3885,4,6197.40
8161,4,7209.40
7102,4,2399.10
8468,5,4395.60
7680,5,11540.10
5999,5,11321.20
6621,5,4841.10
8582,5,17980.60
9838,5,32476.40
2357,5,1171.50
4515,5,592.90
7732,5,11178.20
9102,5,9703.10
8366,5,20469.90
6208,5,4689.30
8677,5,33239.80
6519,5,11838.20
4413,5,3509.00
6996,5,5654.00
2098,5,2327.60
9000,5,24748.90
1507,5,921.80
9311,5,23505.90
8055,5,4725.60
6094,5,1412.40
6685,5,5659.50
2409,5,16990.60
4990,5,1647.80
6317,5,12424.50
7262,5,4811.40
4356,5,3117.40
7573,5,12459.70
9888,5,33709.50
2250,5,3029.40
2986,5,2981.00
9152,5,10073.80
4679,5,10202.50
8841,5,7382.10
6412,5,5118.30
4254,5,5179.90
9629,5,39301.90
8105,5,2180.20
2459,5,2289.10
4997,5,11325.60
3938,5,2337.50
8214,5,12875.50
7046,5,5225.00
5365,5,12382.70
3829,5,8658.10
4052,5,4277.90
1666,5,866.80
6253,5,10741.50
3627,5,8230.20
9584,5,24469.50
2682,5,1108.80
2300,5,5127.10
7478,5,10953.80
8100,5,5662.80
9159,5,16200.80
1521,5,377.30
5092,5,2554.20
6151,5,1686.30
4572,5,7529.50
7053,5,7628.50
4147,5,1259.50
8734,5,7981.60
5206,5,8021.20
7364,5,3769.70
2466,5,5115.00
3411,5,4281.20
7998,5,14482.60
5949,5,12778.70
4102,5,6451.50
4622,5,1569.70
5358,5,4681.60
8473,5,10557.80
9729,5,21648.00
4788,5,7217.10
7103,5,6132.50
8784,5,10877.90
9686,5,30320.40
2516,5,5439.50
5733,5,13376.00
8048,5,5207.40
9370,5,23851.30
9059,5,13261.60
2625,5,3201.00
621,5,4493.50
7523,5,9883.50
8425,5,7388.70
7212,5,12446.50
2936,5,4940.10
2200,5,994.40
4161,5,11004.40
9693,5,16530.80
4472,5,4404.40
7689,5,2990.90
5583,5,5250.30
4681,5,3114.10
9579,5,26149.20
4256,5,4958.80
9902,5,34864.50
7587,5,27879.50
6528,5,8256.60
1262,5,4698.10
7219,5,5805.80
2632,5,308.00
2207,5,1182.50
1148,5,4385.70
8050,5,10915.30
9897,5,4661.80
1896,5,796.40
5424,5,1735.80
4522,5,1769.90
9161,5,21772.30
4999,5,3568.40
9275,5,17282.10
9795,5,29445.90
3952,5,1651.10
2893,5,4915.90
6267,5,15425.30
5208,5,5326.20
4840,5,10271.80
8057,5,7190.70
9116,5,21227.80
6730,5,7260.00
9947,5,27397.70
5474,5,4268.00
1198,5,1184.70
3793,5,2228.60
8266,5,7498.70
3679,5,8532.70
4002,5,12757.80
5215,5,12244.10
4847,5,9755.90
6585,5,4603.50
4624,5,3382.50
260,5,4059.00
9477,5,3443.00
571,5,4812.50
6103,5,4775.10
4154,5,7448.10
7682,5,12398.10
8741,5,17831.00
3520,5,2778.60
7796,5,3169.10
8698,5,10204.70
9954,5,23049.40
9218,5,30990.30
9529,5,26633.20
2784,5,4647.50
7580,5,15477.00
8482,5,12358.50
2468,5,8602.00
4429,5,3477.10
7891,5,17422.90
9852,5,34455.30
7537,5,13365.00
2359,5,5397.70
1103,5,5539.60
9327,5,23738.00
5063,5,15634.30
6319,5,5030.30
3268,5,4623.30
6485,5,5266.80
9111,5,5144.70
8591,5,24612.50
4315,5,12849.10
2634,5,7818.80
6910,5,2251.70
3902,5,6119.30
5540,5,2032.80
9434,5,24596.00
7119,5,11337.70
8375,5,8192.80
1898,5,216.70
8007,5,9362.10
8598,5,1513.60
6003,5,4963.20
5692,5,3907.20
4790,5,345.40
1739,5,14615.70
3897,5,9441.30
6326,5,4338.40
4011,5,4066.70
7582,5,5500.00
2684,5,7370.00
3161,5,1714.90
2373,5,9274.10
3275,5,9520.50
8382,5,14777.40
7012,5,5768.40
5165,5,4076.60
3738,5,858.00
4797,5,8936.40
2836,5,2207.70
7112,5,13414.50
3427,5,379.50
8534,5,10202.50
9593,5,29361.20
5317,5,3477.10
5908,5,5900.40
6262,5,15203.10
6542,5,14151.50
6219,5,2332.00
6853,5,6565.90
9688,5,34523.50
6428,5,8356.70
5526,5,17479.00
9009,5,19248.90
3788,5,4569.40
8230,5,5017.10
7328,5,8956.20
9486,5,16381.20
5958,5,6323.90
8541,5,12860.10
5324,5,540.10
7639,5,8830.80
9061,5,25318.70
6167,5,9939.60
7423,5,13206.60
2627,5,4653.00
2793,5,4845.50
5108,5,4829.00
8439,5,15920.30
7380,5,10176.10
4163,5,11655.60
4272,5,4293.30
