member_noSource;charge;amt
6749;204;627411.3
2593;17;49669.4
9995;1377;3375319.5
8521;289;731690.8
7439;204;440559.6
5275;119;215468.6
2570;17;18359.3
1488;17;27131.6
9540;612;1654821
1880;68;242402.3
1382;17;56406.8
5710;170;302164.4
4714;136;128098.6
5212;153;408737.7
9042;391;1093438.9
884;17;73865.9
9434;459;1061198.1
2401;51;130967.7
5604;170;434005.4
9932;1020;2842081.5
5106;102;229599.3
8415;289;700910.8
5318;85;308333.8
6941;187;416506
8023;204;522366
2072;34;149099.8
990;17;11314.1
6294;51;82643.1
2464;119;260133.8
6792;255;603812.1
8458;374;787115.6
4628;170;356645
4130;68;140708.6
6686;204;512995.2
692;34;52211.2
2358;119;319693.1
4522;68;136809.8
8850;374;1057175.9
5902;204;518963.1
3738;85;191404
9689;442;1201903
4820;34;46157.8
8607;238;569071
6984;170;368803.1
8066;357;848938.2
7874;221;451189.7
4293;85;288959.5
2301;34;56554.6
7210;238;607289.5
9225;340;636288.7
7233;221;504678.5
2278;17;5106.8
2255;34;83521.3
2919;85;115993
758;17;18325.1
5172;68;185750
5836;170;320700.8
1422;34;70559.5
7851;391;1133196.4
2232;68;128601.8
7187;153;317286.9
904;34;45627.7
5859;153;530643.6
1445;34;42036.7
2796;170;605364.5
3798;34;115806.1
3134;68;109757.6
6377;85;273398.5
3460;85;292379.5
5713;68;154132.1
5813;238;381330.1
4362;68;212032.7
3821;85;220029.4
5690;51;131463.6
2819;68;151755.2
6354;136;378664.9
5149;170;401618
3675;102;229479.6
1760;17;40760.3
2842;85;169037.2
3752;85;203049.1
4834;102;266193.3
4339;51;183362.1
3775;51;202719.3
4316;51;85088.4
4857;119;363965
6623;187;477758.2
4216;68;279116
5295;187;539831.2
1299;68;198746
2378;68;192743.9
9766;850;1989981.1
1737;85;144515.8
3280;17;13160.9
9563;510;1445399.7
6231;153;487825.2
4903;85;136837.9
4608;68;233766.8
4001;51;146238
7751;306;715679.1
6918;170;338382.2
6669;204;479120.1
8392;357;800340
1986;51;148751.7
7310;442;987366.4
8933;425;1103703.8
6277;136;248209
217;17;17795
9709;493;1347559.6
6128;204;475443.6
8292;374;1013075
9022;476;1020100.7
8143;459;1103127.3
8684;306;888953.4
9663;527;1201445
7648;272;666426.2
8730;272;742914.5
9812;578;1177281.5
9271;425;1227781.4
8189;357;1055472
3878;51;199384.8
7459;255;585549.3
6795;289;1014182.8
2716;85;192412.9
4731;68;75591.8
7602;153;375991.2
7436;238;464880.7
2739;68;186810.2
5444;68;151994.6
8833;357;802357.8
1173;17;27011.9
4090;68;103345.1
5587;136;244087.9
1840;51;127000.5
4754;85;201151
2504;68;151122.5
1863;34;40446.4
6818;306;797023.8
6105;238;491693.5
5564;238;500448.7
1150;17;37853.3
6228;153;371938.5
6769;136;369755.8
8810;323;710662.7
4213;170;479559.8
3549;85;189762.4
5962;238;717225.4
632;17;43171.4
2198;17;58065.5
7977;187;416300.8
5985;136;395782
4190;85;234513.1
3257;85;147593.8
5421;85;244345.6
2175;51;200667.3
4880;119;292760.6
4631;17;64631.9
1963;51;71357.1
1714;17;55192.7
8212;289;674816.2
5272;204;507437.7
6895;153;341671.5
8604;459;1121544
1571;17;78329
91;17;30962
3337;102;327479.7
4419;136;322286.2
7336;323;765553.7
340;17;43274
6254;170;422770.7
3008;17;59553.2
3586;68;137357
7728;221;534022.1
8269;289;722149
9978;1037;2420714.3
9351;476;1167212
6646;153;415526.4
5023;102;245416.8
2404;34;105358
2945;68;183561.2
1322;68;143427.5
7130;255;628829.4
3045;68;186211.7
9294;595;1628544.4
1030;34;126049
9686;510;1394475.9
9145;425;1148403.2
6589;204;585789.9
7671;306;692833.5
9835;544;1418044.6
8753;340;887727.1
8040;306;721168.2
7044;204;400101
569;17;68958.2
3108;68;172275.2
9938;799;2017239.7
9059;357;668293.8
5501;170;479337.5
4505;102;229069.2
3509;68;113023.7
9915;816;1787991
8919;493;1078303
9437;408;968705.4
3486;85;191540.8
8896;357;754546.2
8441;374;952130.6
7900;255;617115.9
9460;595;1632391.9
5547;119;269265.2
7539;238;484220.8
1047;17;55808.3
1634;34;94362.7
4960;136;376954.9
2968;85;59887.9
3649;102;223768.2
5524;170;426361.7
8518;323;833577.5
4983;238;512743.6
1588;17;32449.7
5006;170;355738.7
1093;17;44624.9
6503;153;437414.4
6998;204;483429.3
7585;272;821728.4
7562;119;327627.5
1070;34;63822.1
7021;119;288160.7
6480;102;295177.8
5046;68;226071.8
9374;629;1701395.3
6457;170;471163.7
8378;459;1118295
4050;17;6474.8
1548;17;36502.4
2129;68;154747.7
4442;119;237510.5
7061;170;361279.1
6065;187;470918.2
5438;136;298106.8
3423;102;331703.4
2427;68;144658.7
7359;238;597542.5
8982;357;1125171.6
9122;425;897597.5
3964;51;179446.2
6958;136;339865
2630;17;31817
6520;238;709615.9
1651;68;161468
5979;119;306680
3171;102;172964.1
2089;51;144493.8
1007;17;10288.1
8581;289;519941.5
7499;374;743373.8
7107;357;1015252.8
6025;85;346227.4
6566;153;373289.4
1697;34;121312.3
4943;153;322194.6
5484;136;299235.4
6629;170;355088.9
7625;272;788845.1
8621;391;1014402.7
2905;68;125267.3
5610;68;224840.6
6606;221;532363.4
4591;85;173466.1
7837;289;850347.7
1219;17;27627.5
3211;85;152347.6
9875;714;1603484.4
3383;51;143861.1
1462;17;24464
7296;221;634142.6
5132;119;291563.6
5375;170;328789.1
9852;714;1775630.1
9311;357;922622.1
3360;85;203185.9
7147;238;582049.9
5916;153;360549.9
3924;153;500462.1
6088;119;193991
9334;527;1132668.8
9162;612;1648152
2670;34;29553.7
7170;204;429495.9
8080;255;624126.9
678;17;54337.7
3234;17;21403.1
9185;561;1282230.3
5398;102;259917.6
529;51;170126.7
8103;238;680956.3
8644;289;588273.1
5939;187;559376.5
2693;68;175319
8793;493;1216214.5
4465;51;200479.2
1133;17;51499.1
5461;68;177388.1
9789;714;1998511.5
5069;136;294122.5
741;17;54064.1
7774;221;671420.6
3446;51;58036.2
9397;476;1150146.2
6543;170;460852.4
4379;119;236057
8707;357;1130643.6
2215;17;39426.5
2364;68;87698.6
4528;187;423260.5
8856;527;1266544.7
6151;119;267914.3
6692;136;285008.2
8315;306;669868.2
1823;34;147834.4
3987;68;144641.6
4920;119;468223.7
3838;51;49742.7
6002;153;503779.5
592;17;58014.2
2756;68;128430.8
7084;170;363587.6
8166;204;549007.8
9248;663;1378569.3
1674;51;200650.2
4230;68;213058.7
1525;17;9758
3148;68;212802.2
2066;51;174863.4
5312;68;84329.9
5853;68;108971
984;34;96722.5
4771;102;195519
2607;34;86770.3
1969;17;21813.5
3297;102;236302.5
6214;136;465190.9
7542;221;561262.4
1946;34;125074.3
3274;85;197132.5
7565;238;558075.7
8893;357;1123341.9
4840;119;325284.8
1754;51;156309.9
6168;238;741507.4
1923;34;143491
1777;17;43188.5
7519;255;640132.5
6191;221;570257
572;17;31423.7
7711;357;955932.9
9039;374;984158.9
7688;272;783509.9
6360;136;292053.4
8916;272;672394.1
9085;493;1410128.5
7588;153;289721.7
8939;527;1325864.6
9062;408;969919.5
4548;68;105226.1
2046;85;154348.3
5876;170;292896.2
9231;391;1134701.2
8770;476;1467864.2
4940;102;292510.2
7442;153;392116.5
3612;68;140281.1
672;17;80210
7250;289;604330
5922;221;598489.1
4986;170;354404.9
1654;34;100313.5
6068;51;85020
7396;272;589578.8
2982;17;79799.6
6314;85;261804.7
4794;136;305323
3466;102;162704.1
3128;68;193889.6
1800;17;30380.6
6022;102;262516.8
4356;119;240588.5
3028;68;101036.6
2192;17;39683
4694;102;168039.3
2092;68;195531.2
4502;204;480573.6
3420;102;273033.3
3174;34;6759.4
3566;51;79992.6
4648;68;172531.7
4402;51;169904.4
2238;51;115372.5
5730;204;698478.9
3712;153;334865.7
2882;17;28841.6
7957;306;784660.5
8455;306;931310.1
5278;119;306782.6
5776;187;370182.1
4233;153;399589.2
3735;102;346238.4
6583;255;608805.3
9500;612;1757694.6
9829;629;1660594.7
1508;17;36023.6
5086;68;118512.8
3904;136;361530.7
5109;119;418992.8
7150;238;593695
9523;663;1568892.3
1385;51;194442.9
8624;272;664528.1
6460;119;252353.3
8126;272;782398.4
2690;51;172845.6
8647;544;1478527.3
8524;425;811293.8
8149;255;819135.3
6483;102;322452.3
7834;255;640183.8
9331;527;1186431.2
6752;187;526989.1
9998;1445;3693748.4
7857;323;763193.9
9308;357;883275
9898;629;1587355.4
6775;306;691448.4
1193;17;74464.4
9208;408;1215732
4133;153;369476.1
6291;221;533663
2461;34;20559.1
9600;459;1088506.8
9729;442;1037640.4
5899;255;596100
2567;51;195349.2
5401;170;455072.6
2069;51;144784.5
7665;272;726515.6
8747;255;722520.3
2759;153;220244.4
7273;102;299230.5
3941;119;284518.4
4027;68;101344.4
8355;476;1131421.7
695;34;89198.5
9792;629;1639271
7373;238;658948.6
5209;170;402336.2
9537;510;1422896.1
3051;17;68393.9
2653;34;114574.9
4817;136;285469.9
3151;51;201573.6
5315;85;193678.3
6981;255;709917.6
8163;340;850962.1
5507;153;422298
3835;85;248227.3
5999;119;253943.6
7081;153;526505.4
4917;136;400604.2
4525;119;384262.7
3443;17;53995.7
6689;272;637356.2
1279;34;86206
5607;119;270325.4
4127;68;209194.1
8372;374;1032705.8
2467;85;171482.5
9606;680;1768152.5
1448;51;113679.6
8063;408;1118227.8
7067;221;499736.6
9391;510;1452342.3
8395;255;525767.7
2444;68;214187.3
8086;289;757751.2
9583;544;1390547.8
5169;170;599362.4
4173;136;300381.1
9414;493;1436103.4
8418;204;339413.1
5146;51;131822.7
4150;136;350227.6
9560;391;1139523.4
9892;663;1599484.2
8564;391;1053271
970;34;69807.1
6875;153;296100
8541;357;985977.6
4319;119;343735.7
5647;102;308669.7
9752;680;1713244.4
5670;204;503983.5
6921;238;605032.3
5839;102;245998.2
924;17;49789.1
8226;170;497497.7
947;17;71762.6
7144;306;896203.8
5816;68;115486.1
2275;85;108793.9
6898;272;815435.6
9623;612;1807233.3
801;17;75507.5
7940;357;858155.1
4110;153;471050.1
1594;17;2883.8
9669;408;974365.5
755;17;74618.3
2676;34;58623.7
8332;136;465019.9
7004;221;574207.1
4004;102;181548.3
3672;85;289045
2590;17;63794
5000;102;250324.5
2922;68;161570.6
3918;136;349406.8
4064;85;225279.1
3068;68;53806.4
6858;170;528311.9
366;17;50421.8
5192;34;78835.9
2530;17;8167.7
6420;119;327319.7
1010;51;120109.2
4256;119;304337.3
7748;357;798578.7
1256;34;119875.9
2338;102;274503.9
6666;153;325631.7
5338;119;286160
5584;153;461559.6
6812;221;440416.7
2484;85;246739.6
7894;272;857689.7
1402;34;78340
2052;51;126162.6
4542;136;260880.1
5063;170;561930.5
6274;204;497194.8
4565;170;339237.2
6251;102;195519
3758;85;118062.1
8501;204;600188.1
1837;68;145137.5
5255;170;391751.3
6082;204;518125.2
9168;442;1064538.7
2836;85;173602.9
4777;119;289238
1531;34;105135.7
7482;289;730835.8
5232;221;686143.7
8478;238;553356.1
7290;306;707419.8
9454;476;1163381.6
1860;85;263600.2
1362;17;20907.2
9477;357;753400.5
7811;170;450746.3
9975;1054;2364705.7
3526;17;39443.6
7313;221;410748.2
1339;17;78602.6
4585;102;296118.3
3503;136;362214.7
8670;476;1343547.2
4757;51;101042.7
8003;374;1313949.5
4734;102;248888.1
2029;17;65213.3
7980;306;681838.2
6208;153;398067.3
7227;170;501413.6
6729;221;611194.4
2899;17;6218.3
778;17;41033.9
2009;17;6987.8
7333;170;497155.7
7419;187;482204.2
6337;136;333264.4
4087;68;189050.3
3091;102;263217.9
6400;136;339420.4
3695;85;210538.9
9646;697;1532234.8
2613;34;101048.8
8956;323;821077.4
6145;153;336490.2
1817;85;92925.1
3981;119;396147.2
8309;170;310030.4
7917;323;1004457.8
4671;85;179451.1
3589;51;186662.4
8999;459;1279719
5753;187;496739.2
6835;272;759638.3
343;17;80466.5
2507;51;145485.6
1425;85;241301.8
4279;17;67778.3
9148;374;839150.9
3197;51;101111.1
7525;136;417635.8
6443;136;343575.7
5361;68;204064.1
2965;51;92629.5
3629;51;74469.3
8538;391;990018.1
6546;238;520712.2
9440;408;1060720.5
1614;34;141079.9
3606;68;210339.8
8561;442;1096361.8
7897;289;691078.3
2942;34;112437.4
6500;255;728351.4
927;68;234861.2
1591;51;130677
4508;68;175028.3
6523;187;519259.9
1568;51;82933.8
2109;17;56150.3
7041;323;889306.4
4462;51;101829.3
5049;34;29947
1468;17;76106
2132;68;58850.9
5126;170;432876.8
3483;85;253083.7
4147;102;134899.5
4485;85;106297.3
5026;17;1550
2155;68;190606.4
2424;34;93986.5
5003;136;348876.7
5667;170;374172.5
4170;85;222201.1
3506;51;53641.5
3088;85;269106.4
2988;17;16734.8
3529;85;149149.9
3111;68;232535.6
4980;51;130266.6
4439;187;589267.3
4193;102;230779.2
3652;102;205077.9
5521;51;179651.4
2447;51;95331.3
3967;119;300421.4
1050;68;211400
5544;119;187835
8876;425;1151190.5
9125;476;1283919.5
3065;34;88240.9
8438;238;585213.4
7997;408;1297589.7
9079;374;1045958.3
2673;85;129382.3
5590;136;347389
5982;136;340668.7
658;34;64574.5
7064;374;800128.7
7605;119;342761
9371;493;1281998.2
9620;510;1031306.1
7456;255;646681.8
8043;323;707311.1
9958;1020;2677237.5
8979;493;1404502.6
6815;204;649778.1
7356;153;464449.5
9912;748;1958399.8
8335;306;882489.6
9666;493;1314368.5
7502;340;791950
8584;289;744669.7
8830;289;685230.1
9417;442;978252.1
9517;425;1242692.6
8976;408;920859.6
3214;85;263822.5
3380;102;208155.9
6297;255;631565.4
6961;119;212493.2
6938;255;621014.7
3237;34;160488.4
5229;119;403414.7
4923;34;145389.1
8169;238;694414
9855;782;1978873.4
1199;17;2063
4711;170;390862.1
2547;85;180613.9
4047;136;370987
1883;102;327958.5
6626;272;581918
2524;85;239215.6
1983;34;78083.5
2696;17;5038.4
4688;136;280100.5
6085;204;648187.8
2006;51;196631.7
3921;85;24251.5
4588;119;300353
2839;102;199178.4
1342;17;62904.8
5252;85;220388.5
1365;17;76824.2
3898;85;146516.5
1906;34;143508.1
4611;85;223329.7
6062;187;557717.8
4070;68;179269.1
3357;51;104001
6603;136;299030.2
824;17;51037.4
2816;17;49310.3
1465;17;10322.3
2212;34;20148.7
5793;51;179719.8
4382;136;312248.5
8710;391;830919.7
8461;306;702529.2
9102;459;1271169
3778;17;51140
6397;255;426211.5
6005;238;541403.2
7087;187;526783.9
9543;578;1120372.7
1379;68;233322.2
1130;17;79919.3
7628;272;639681.8
5464;51;115919.7
5215;221;659570.3
7379;255;584164.2
9643;527;1310970.5
5856;102;225974.1
8020;272;938230.7
7479;204;501760.5
5756;170;446813.3
2753;51;86712.9
7920;306;810088.2
1671;34;50364.4
589;17;57809
9002;442;1032613
6838;187;483726.1
7230;272;666973.4
738;34;90703.3
9394;544;1504177.3
7771;136;420029.8
8312;476;1367914.7
9935;680;1827044.9
8853;306;770108.4
6712;204;535481.7
7708;170;396351.2
3795;51;136833
2799;136;334461.4
7731;340;889556.8
901;17;51704.3
1780;17;84006.2
3772;102;140337.3
2776;68;207843.2
8727;340;806502.1
9251;289;741625.9
9746;476;1120169.9
7754;221;688178.6
4837;153;431036.1
3841;102;271135.2
8750;357;984353.1
5833;153;321561.9
4814;153;312105.6
2822;68;98711
9769;544;1520200
3818;68;147514.4
8773;357;815046
9228;357;992475.6
8232;459;1549779.3
9205;323;853516.1
7213;391;849712.6
4296;85;193370.5
2298;51;138012.9
7190;289;608314.3
6852;272;677797.7
2321;34;142037.5
6311;221;590520.5
4313;170;468273.8
8249;442;1188274.3
7167;170;551841.5
1757;68;167059.7
5152;17;48746
6234;187;465822.4
5693;153;503882.1
9706;697;1548001
5378;85;239437.9
6374;136;399817.6
8295;289;589658.2
1216;17;53226.2
5770;102;254428.5
2235;153;248784.3
7393;374;1077422.3
1442;17;58749.5
9268;442;995061.4
3231;68;258442.1
4751;68;224618.3
6672;68;102216.5
3755;102;237653.4
8687;306;868518.9
3277;68;157278.5
9314;544;1056619
3363;136;300500.8
1740;68;187511.3
2281;34;46038.1
4359;85;214129.9
2736;68;124925.3
7691;323;629215.4
5292;187;470490.7
7794;272;762391.4
964;51;175530.3
5630;153;336934.8
1694;34;100689.7
3858;51;137106.6
8186;221;720822.5
7645;272;675574.7
9809;799;2139333.7
3317;68;180312.2
7253;221;621146.6
1843;34;66489.7
6171;51;100204.8
8123;306;723630.6
2384;68;120872.6
7127;323;958287.8
6131;136;443918.5
4210;119;433681.7
3403;34;75022.6
4399;85;149167
6108;68;223575.2
7104;187;409170.1
5418;68;179063.9
1505;17;51174.2
8836;374;905430.5
4422;136;448843.3
9832;646;1566846.4
2172;68;188349.2
6915;238;346326.4
8146;340;904245.7
4900;17;59604.5
6437;272;713502.5
9142;459;1267851.6
5441;136;402775.9
3191;51;133549.8
5896;102;313372.2
2195;68;202166
9377;408;1165971
2713;51;139227
4877;119;443086.7
2862;51;211628.4
698;17;3465.2
6649;187;454177.3
8813;323;757055
9354;476;1323232.4
4963;102;243262.2
635;34;126391
1631;51;49913.7
9291;442;1090274.2
5959;170;342708.5
1239;17;72771.5
3944;51;78812.7
8899;289;896312.5
9895;901;2171872.6
8272;323;582395.6
5567;119;393086.3
3340;68;252012.5
3254;51;140030.7
4336;119;337118
2258;17;78671
7582;204;443312.7
6586;153;369236.7
8664;323;560798.3
7668;238;491676.4
8060;340;784169.5
9683;629;1428975.2
3732;68;175678.1
8601;306;737686.8
4273;51;37157.1
6978;221;591341.3
2650;34;74013.7
1027;85;276869.8
5355;85;179758.9
1717;34;85470.7
8209;340;917806
3881;102;174554.4
6045;85;317054.8
9981;1122;2877612.9
8358;289;678954.4
8467;306;887465.7
1305;17;64050.5
9795;612;1690765.2
5550;153;388269
4222;68;185014.7
7116;238;544344.4
4245;136;397851.1
5573;102;284712.6
8444;357;917748.6
4176;119;348318.5
9841;799;2139538.9
2848;68;174925.7
2871;51;79359.9
8490;221;616871.6
4199;34;123142
9818;544;1580631.4
6970;187;507888.4
5719;153;319766.4
8298;408;1128248.4
4391;102;168261.6
7047;153;406018.8
4368;102;239141.1
5696;136;258280.9
8321;204;529445.4
9649;578;1645154.6
6924;136;367207.9
7093;153;412482.6
8421;238;544139.2
5596;68;109535.3
8275;306;791432.1
6947;272;628122.2
7070;289;730784.5
5742;153;407574.9
7216;289;682784.8
5473;153;336712.5
6801;68;150866
9718;748;2004518.5
5888;136;208913.2
2971;153;428419.8
1643;17;76619
2579;17;53448.5
3907;85;260898.4
8782;323;700607.9
4345;153;399828.6
8344;289;821893.3
3017;51;178112.4
4099;17;34040
7262;238;508434.4
9672;493;1078559.5
5427;153;406104.3
8590;340;825397.6
1013;17;37870.4
8736;510;1210291.8
5281;102;332814.9
7408;153;308702.7
3953;51;172401
1059;17;61519.7
4053;136;334307.5
9964;1037;2733644.3
8636;544;1301422.6
2725;102;225563.7
2387;34;50672.2
2825;85;240942.7
9864;714;2060943.6
1497;51;143519.1
1159;17;37083.8
2679;102;219253.8
2433;51;78983.7
3761;136;309221.8
1597;34;63035.5
269;17;84502.1
1205;34;93011.8
2533;34;80203.9
1720;34;133555.9
5135;68;195941.6
4637;204;567681
8882;374;754865
9380;391;930664
3286;102;207266.7
3784;119;240776.6
2241;51;99657.6
7508;204;535430.4
3263;85;268439.5
6509;153;213985.8
3094;34;93456.4
8859;425;868544.6
1789;17;80483.6
9572;357;925700.1
1912;17;41410.1
5158;204;487174.2
7385;153;431942.4
6632;289;581604.1
9549;561;1457556.6
4468;119;259518.2
6134;170;505090.1
7883;272;540860.9
6034;221;525797
3163;85;184769.2
7485;238;463820.5
5327;136;398022.1
8198;391;1072388.8
6532;306;638797.5
8175;289;699713.8
4760;119;354970.4
8006;374;959295.5
5842;170;417811.7
6011;187;499851.4
9257;340;849713.8
7193;204;432385.8
9357;561;1433770.5
6824;272;536209.7
6701;238;589608.1
7906;187;509701
6111;221;626276.6
4660;85;314541.1
3884;51;107814.3
6303;204;547827.9
3386;102;240235.5
7714;408;895158.3
8567;306;706086
1620;51;199692.6
2118;68;160595.9
5450;153;343603.8
7677;340;973517.8
8759;357;787190.1
5258;187;572372.5
2012;68;222583.4
6340;204;470929.2
2994;34;80563
4076;136;306263.5
9941;884;2043286.7
2802;34;106435.3
9051;357;1088440.8
4966;102;151076.1
538;17;39700.1
1036;17;15264.2
9151;408;950579.4
2702;102;218860.5
4866;136;380716.9
9343;391;886768.3
3492;51;125649.6
1328;17;17008.4
2410;51;103231.5
5052;119;266375.3
9297;510;1504890.6
6071;136;392567.2
9274;357;763917
5075;85;190566.1
6403;204;377169.9
1849;51;170673.9
6263;136;379793.5
3177;68;83509.1
7591;221;391835.6
6595;204;577017.6
6094;68;165811.4
5098;153;390816.9
2181;85;220525.3
6117;119;304593.8
7568;255;554957.4
5244;85;352571.5
6572;153;416056.5
6240;119;188484.8
830;17;37306.1
6549;136;449612.8
8796;187;557444.2
2304;68;142846.1
4883;102;358977.9
3655;51;181258.8
2327;17;27695.9
8819;306;582487.2
3847;68;97172
7760;187;304894.3
4929;221;540896.3
8842;476;1342504.1
7783;272;896079.2
3824;68;166615.1
8988;425;1056371
2496;34;142601.8
8865;323;924788.9
3578;119;306731.3
4906;136;325141.9
3801;51;184884
8046;272;609705.5
6718;153;499179.6
4405;102;356361.6
3409;85;229024
7737;340;1090823.8
4016;68;212374.7
7345;238;739113.4
1099;51;68638.2
767;17;41016.8
2095;17;49327.4
8673;459;1095004.8
5035;102;197040.9
7654;187;559393.6
1703;51;36798
6326;170;392332.7
621;17;69693.5
9466;459;1172006.1
7800;102;234695.1
7153;255;679872.9
3323;51;107951.1
4989;170;308525.6
8192;272;662441.9
3515;17;32056.4
4843;85;125945.2
5925;153;271476
4597;51;132130.5
3369;136;453973.3
9320;646;1655407.3
2287;17;56731.7
4451;119;351242.6
8238;374;973779.2
5467;102;332199.3
8384;374;1010492.9
5965;153;386199.9
9403;459;1138712.4
8905;442;1109067.1
1245;17;951.5
9901;765;1967029.2
2954;68;171557
1743;68;131235.2
8407;408;1097194.8
4259;34;60607.3
6180;119;220803.8
1766;51;135225.6
7176;272;946490
9426;663;1635565.2
1935;68;157466.6
5181;153;534730.5
2762;68;176464.7
5490;187;438547.9
6486;340;891899.5
3240;85;167959.9
2785;51;167373.6
8713;357;1130729.1
2719;34;150587.5
6157;238;614522.8
4491;85;224065
3993;68;84022.1
6655;221;619197.2
9924;884;2085027.8
1268;51;148426.8
6678;170;500575.7
3432;102;280010.1
4514;68;101960
5988;68;163451.6
9234;374;891972.8
2742;68;200370.5
8152;323;907688.9
7133;136;276868.6
7631;187;414026.5
2911;68;159929
1288;34;119106.4
6741;221;618273.8
790;34;104691.1
7239;119;243495.5
3930;85;188343.1
684;17;48113.3
1680;17;53363
5012;68;243188.9
8258;187;560419.6
1076;34;58640.8
4322;153;368450.1
9732;561;1287839.1
5404;102;329634.3
8650;221;616837.4
8215;323;716767.4
9881;680;1628360
5659;119;247206.2
4036;51;112824.6
9987;1411;3449983
5702;136;397936.6
1872;68;132073.1
7325;204;569869.8
9489;493;1246225
7823;289;675329.2
3346;34;131435.5
4428;102;281326.8
5510;119;315366.8
1182;17;18461.9
492;51;134097
1574;51;155557.5
5218;102;142782.6
309;17;56868.5
8135;221;456148.7
8776;272;616682.3
5241;51;94185.6
8112;153;437380.2
3180;85;202125.7
5195;204;378982.5
3203;51;138714
9632;561;1428059.1
1142;17;33031.1
4385;51;155181.3
3721;17;31543.4
1806;17;56851.4
3698;119;377764.7
9655;493;1195369.6
3157;68;194094.8
1829;17;26943.5
2370;68;222549.2
1706;34;50210.5
1683;34;58298.8
2347;17;13160.9
850;17;54645.5
1783;51;111661.8
1660;17;9809.3
2201;51;47930.1
2324;68;143376.2
1119;34;65942.5
2865;68;217179.8
7548;221;527660.9
7797;289;750141.7
6220;136;276851.5
2888;17;82792.1
9114;544;1434289.6
5782;119;304439.9
2247;51;108447
8235;289;759392.8
8676;340;909837.4
7594;255;555692.7
1345;68;133834.4
4262;102;226692.3
9609;578;1601327.3
9068;442;1078612
4654;51;88474.2
5736;204;501042.3
7302;306;714738.6
9217;374;933389
6715;255;609916.8
8630;340;951236.5
7053;323;811467.2
7694;238;631383.4
9858;731;1700418.2
4159;102;276077.1
9317;340;625447.3
4700;102;143466.6
6323;221;572360.3
7843;306;872674.2
8089;289;677090.5
7256;204;464226
8338;527;1152179.9
6174;204;344748.3
6761;221;553447.7
9171;272;555806.3
7007;204;461678.1
5679;119;331919.6
7697;340;714008.2
6615;187;216504.4
6074;119;241050.2
5533;153;372690.9
7156;170;457688.9
4992;187;540139
7720;221;464647.4
724;17;68411
9712;595;1492189
3641;51;135311.1
4803;119;324583.7
9735;646;1722370.9
4780;187;595525.9
8573;340;911256.7
83;17;56629.1
2788;34;34102.3
8504;306;639874.8
2098;17;36023.6
4113;51;84746.4
3572;102;267663.9
1391;17;77987
3306;119;269846.6
3970;85;229998.7
3329;51;67150.5
5321;68;196557.2
1534;51;83121.9
8032;255;773991.3
3429;119;267503.9
1932;17;77337.2
601;17;70445.9
1265;17;43479.2
2765;68;194197.4
9406;391;1095969.7
1242;17;22429.1
9947;850;2081602.9
160;17;1943.3
3406;51;72793.5
3947;85;225997.3
5805;68;219779
2224;85;252622
7963;357;968963.1
5556;102;202017
4239;68;115298
7571;289;566402.2
5948;136;381247
930;17;50849.3
9586;578;1311225.8
389;17;59279.6
4723;119;314255.3
6887;272;719658.5
4474;136;305323
8802;493;1403134.6
2559;119;404526.2
6638;170;414203.6
9045;459;1080401.4
7030;221;456884
9194;476;1290947.6
8653;476;1261963.1
6489;102;173767.8
3933;68;135065.6
4182;153;350255.7
3100;51;151077.3
8261;221;561040.1
7428;374;897102.8
6097;136;364831
5264;85;207512.2
5015;136;317139.1
7179;289;915276.4
6346;170;329695.4
8361;255;717458.7
5656;187;375004.3
9443;510;1386524.4
8902;459;1350701.1
5115;85;245833.3
6197;170;581219.3
7279;187;403031.2
4574;34;51458.8
7820;255;723306.9
6738;187;468079.6
8965;255;641397.9
7969;374;907191.8
3392;68;206680.4
9961;1037;2695870.4
1471;34;46003.9
6950;170;483321.8
5407;119;246368.3
8942;357;964500
4411;119;341239.1
7946;238;649475.2
5931;136;366746.2
6426;170;248453.3
7422;238;472114
7923;272;734928.8
2513;51;79684.8
6927;136;268387
5430;170;440144.3
1517;68;120154.4
5908;102;295519.8
6449;170;430893.2
6904;170;547121.9
498;34;102399.7
1494;34;101476.3
7445;170;456474.8
2490;51;119031.9
7468;187;463069.3
5885;119;331509.2
3555;85;215361.1
3870;153;513560.7
9483;544;1495832.5
3532;102;213987
2991;51;179223.9
9821;595;1621841.2
7491;221;556457.3
9506;510;1469733
8424;323;785629.1
3014;34;81606.1
5029;187;242034.7
4488;119;257175.5
5570;187;261648.4
3469;34;127724.8
2473;68;268667.9
5971;204;454222.5
6967;187;498739.9
1454;68;152798.3
6409;170;295153.4
7405;272;578925.5
2081;34;79024
9280;289;605492.8
4952;170;460613
3077;102;239055.6
5344;187;588480.7
4348;34;109786.9
7013;238;448772.5
6363;153;343809
1949;17;25353.2
3031;34;36496.3
953;34;57751.6
7986;238;625159
2035;34;111343
4889;221;490553.9
4551;68;266137.1
6472;187;539215.6
8879;255;528281.4
2536;34;143217.4
8487;323;887579.3
9028;510;1197227.4
1995;34;132290.5
6864;289;690821.8
5092;85;220901.5
2928;34;52245.4
4010;102;235002.9
9420;493;1193728
8550;204;468689.1
9546;459;996423.3
5633;153;346921.2
7554;238;689882.5
3807;34;95816.2
890;17;28328.6
1886;85;260009.2
3618;68;120684.5
1909;34;81281.2
913;17;23643.2
9569;765;2068107.3
4614;153;428436.9
3595;85;135076.6
9758;680;1704061.7
