id,member_noSource,total
23917,2146,121648.20
23918,5665,282198.90
23919,8752,755687.00
23920,5671,313046.10
23921,5579,246128.90
23922,6210,318404.50
23923,6197,581219.30
23924,1996,240070.60
23925,6081,426356.80
23926,5664,450112.40
23929,6274,497194.80
23930,2184,10835.30
23932,5586,163748.40
23933,2178,53385.00
23934,5595,248347.00
23935,6315,410743.30
23936,5674,385556.20
23938,715,58920.50
23940,8472,516859.80
23941,8743,966870.80
23942,5686,362961.00
23943,5691,221122.60
23944,5628,372361.10
23945,6383,625266.50
23946,2019,85220.30
23947,1907,40367.00
23948,1724,77160.10
23949,6481,502615.50
23950,6477,519978.10
23951,5323,675445.20
23952,8908,804952.10
23954,2198,58065.50
23955,5553,141996.00
23956,8796,557444.20
23957,8442,952850.00
23958,6337,333264.40
23959,5522,405358.00
23960,5550,388269.00
23961,5321,196557.20
23962,2306,185254.10
23963,2307,105204.10
23964,8916,672394.10
23965,8918,1007158.40
23966,8905,1109067.10
23967,6467,482597.50
23969,8900,1462835.60
23970,5343,364010.20
23971,544,17418.80
23972,5344,588480.70
23973,8400,549435.30
23974,8907,553502.70
23976,1733,55774.10
23977,5326,174628.90
23978,5315,193678.30
23979,6460,252353.30
23980,1721,183977.70
23981,5472,207677.10
23982,6373,386358.70
23983,6386,506452.00
23984,5531,293581.40
23985,6350,291381.60
23986,5535,373984.40
23987,5445,368164.30
23988,8804,626247.30
23989,547,177667.80
23990,8424,785629.10
23991,8845,927738.70
23992,8821,582648.40
23993,5544,187835.00
23994,1784,202525.10
23995,5549,507984.90
23996,2188,1208.00
23998,6376,676954.90
24000,2200,148254.60
24001,5483,494214.50
24002,525,3448.10
24003,5499,388349.60
24004,5505,310972.10
24005,5510,315366.80
24006,518,42367.70
24007,1779,69368.60
24009,8829,1246893.10
24010,8816,1289574.70
24011,1778,53493.70
24012,5486,92600.20
24014,6362,395752.70
24015,5272,507437.70
24016,2326,111856.00
24017,6502,238098.00
24018,5394,339226.20
24019,2260,146887.80
24020,2261,36143.30
24021,8405,960321.50
24022,2263,147486.30
24024,5352,427075.00
24025,5358,141928.80
24026,2286,89910.60
24027,6450,314078.20
24028,5369,285833.90
24029,2272,152188.80
24030,2271,72857.00
24031,6431,587402.20
24032,497,93080.20
24033,8873,934877.90
24036,6150,87875.70
24037,5900,247126.80
24038,684,48113.30
24039,5883,376064.50
24040,5885,331509.20
24041,8869,1336109.90
24042,6145,336490.20
24043,2029,65213.30
24044,1894,75792.10
24045,5891,131075.20
24047,5899,596100.00
24048,5578,416204.30
24049,1888,244995.40
24050,5405,561700.90
24051,6425,472315.50
24052,1761,69556.70
24054,5295,539831.20
24055,8929,1237853.30
24056,2315,54017.70
24057,8937,969195.20
24058,5281,332814.90
24059,5349,271887.60
24060,8942,964500.00
24061,2320,126384.90
24062,5255,391751.30
24063,5257,444226.30
24064,5258,572372.50
24065,5261,215196.20
24066,5265,343815.10
24067,1719,98244.40
24068,8628,467457.90
24069,5351,480739.70
24070,1754,156309.90
24071,8857,1272639.60
24073,2243,7033.00
24074,6394,677188.20
24075,5434,449692.20
24076,5439,182751.40
24077,6410,343975.10
24078,5426,385180.00
24079,1760,40760.30
24080,6415,624788.90
24081,5577,395200.60
24082,2253,248073.40
24083,5416,695057.70
24084,5419,352382.20
24085,6453,607631.50
24086,8714,672472.30
24087,8713,1130729.10
24088,9332,1159573.20
24089,5009,112311.60
24090,5011,427588.00
24091,5020,279028.10
24092,4836,369328.30
24093,5022,308178.70
24094,2451,49173.50
24095,5034,299087.60
24096,5036,243046.00
24097,4831,108218.60
24098,4827,374896.80
24099,2441,138959.50
24100,4824,342151.50
24101,4997,279211.30
24102,4815,245474.20
24103,2434,279980.80
24104,5052,266375.30
24105,4801,488092.70
24106,2522,289107.30
24108,2465,224470.50
24109,2460,218490.40
24110,2459,78613.60
24111,5054,419094.20
24112,5335,525593.00
24113,2431,281732.30
24114,5067,141238.70
24115,5068,687192.90
24117,5073,251042.70
24118,2417,112916.20
24119,4802,141221.60
24120,5060,650774.80
24121,4918,54906.90
24122,2614,146056.00
24123,5611,141210.60
24124,5564,500448.70
24125,5567,393086.30
24126,5570,261648.40
24127,5571,304747.70
24128,5575,445941.20
24129,5638,166238.90
24130,5539,137670.90
24131,5646,399018.80
24132,5652,112841.70
24133,4454,413155.60
24134,2117,35322.50
24135,4439,589267.30
24136,4432,187466.10
24137,4509,275643.50
24138,5562,350068.80
24140,2700,127656.40
24141,4492,80654.60
24142,5616,460339.40
24144,5620,362692.30
24145,4489,238206.70
24146,5623,361400.00
24147,5608,133800.20
24148,2160,111154.90
24149,2174,124458.70
24150,2704,287179.90
24151,5548,287311.80
24152,2192,39683.00
24153,4523,213742.70
24154,4515,335372.60
24155,5625,210607.30
24156,4876,216301.60
24158,4877,443086.70
24159,4746,557797.20
24160,5234,390019.30
24161,4715,91477.70
24162,2592,147458.20
24163,5292,470490.70
24164,5293,105198.00
24165,5296,151554.90
24166,2587,232712.70
24167,5298,203259.20
24168,5311,379132.70
24169,5312,84329.90
24170,2602,267190.00
24171,4682,249794.40
24172,2391,76749.70
24173,5224,318963.90
24174,2567,195349.20
24175,4774,256668.60
24176,2575,70325.00
24177,2348,213211.40
24178,5216,402895.60
24179,5221,227621.80
24180,5222,510391.10
24181,2576,51396.50
24182,4707,461645.10
24183,2377,62048.60
24184,2389,84398.30
24185,4788,552023.50
24186,4786,396938.70
24187,5154,77017.20
24188,2564,70963.80
24189,5164,439410.20
24190,5137,431832.50
24192,2317,134097.00
24193,4722,362904.80
24194,2491,67060.10
24195,4975,265736.50
24196,4848,480944.90
24197,4841,119972.40
24198,2535,36735.70
24199,2470,110362.20
24200,2529,199419.00
24201,2468,469921.50
24202,4940,292510.20
24203,2496,142601.80
24204,4930,205791.20
24205,4897,364882.30
24206,4898,532700.50
24207,4902,307130.70
24208,4852,356315.20
24209,4431,180557.70
24210,4969,143307.80
24211,4966,151076.10
24212,2338,274503.90
24213,5238,349475.20
24214,4740,221750.40
24215,4735,253209.50
24216,5271,358589.50
24217,2319,91381.20
24218,4968,345644.80
24219,4727,253772.60
24220,4724,298717.50
24221,5232,686143.70
24222,4681,440091.80
24223,2393,84741.50
24224,4792,194135.10
24225,4957,266255.60
24226,5277,427120.20
24227,5195,378982.50
24228,4456,190367.00
24229,2100,82170.40
24230,3061,82170.40
24231,3444,275632.50
24232,7050,621745.10
24233,7051,794849.70
24234,1430,163167.00
24235,7485,463820.50
24236,7062,543080.20
24237,3690,115440.90
24238,7083,787756.80
24239,3694,247257.50
24240,1415,89181.40
24241,3172,151612.30
24242,3644,41814.40
24243,7064,800128.70
24244,3688,298854.30
24245,3687,320742.30
24246,7067,499736.60
24247,5475,260275.50
24248,5477,75991.20
24249,2220,22839.50
24250,4572,327159.70
24251,2676,58623.70
24252,4567,134798.10
24254,5488,388463.20
24255,4885,269174.80
24256,3063,78585.50
24257,3683,130386.30
24258,3685,376266.00
24259,3467,379622.50
24260,7069,253800.70
24261,3931,399430.40
24263,3657,95604.90
24264,7103,747080.80
24265,1198,43928.70
24266,7554,689882.50
24267,1468,76106.00
24268,3199,363714.60
24269,3741,228055.40
24271,3753,298796.90
24272,3030,146545.80
24273,6944,446152.50
24274,6947,628122.20
24275,6954,621202.80
24276,3409,229024.00
24277,3744,151988.50
24278,1462,24464.00
24279,3728,95690.40
24280,3040,256839.60
24281,7550,931594.70
24282,1407,30175.40
24283,3482,54246.10
24284,3480,14853.80
24285,7085,684974.80
24287,3474,267755.50
24288,7456,646681.80
24289,7463,613417.40
24290,7462,568666.70
24291,7095,397005.90
24292,3478,319909.30
24293,7476,361615.00
24294,1431,93741.00
24296,3673,128908.40
24297,4579,446654.50
24298,2231,16341.50
24299,4580,304679.30
24300,5649,428483.30
24301,4528,423260.50
24302,5533,372690.90
24303,4611,223329.70
24304,4609,187618.80
24305,5401,455072.60
24306,5402,288417.20
24307,5422,349601.00
24308,4623,214243.50
24309,2247,108447.00
24310,2245,27371.00
24311,4586,160989.20
24312,5442,289573.90
24313,5705,230978.30
24314,2715,116507.20
24315,2714,128607.90
24316,4473,169811.60
24317,5757,128612.80
24318,2094,70895.40
24319,4423,142527.30
24320,4421,398774.50
24321,5752,278311.10
24322,5709,453042.60
24323,5444,151994.60
24324,2144,98785.50
24325,4481,371938.50
24326,5667,374172.50
24327,4479,158156.70
24328,2141,232888.60
24329,4476,238600.00
24330,2138,73181.90
24331,5658,481737.60
24332,5446,439124.40
24333,5425,331069.50
24334,5397,315743.00
24336,2678,19334.00
24337,2679,219253.80
24338,5504,310368.70
24339,4548,105226.10
24340,2684,135328.20
24341,5454,254445.60
24342,5519,465907.90
24343,2689,141706.50
24344,2691,22805.30
24345,4532,405084.40
24346,4530,363206.50
24347,4559,73905.00
24349,5523,425062.10
24350,2101,206417.80
24351,2236,144179.90
24352,5448,473727.50
24353,4625,393809.40
24354,5336,398552.20
24355,2296,89916.70
24356,5340,363136.90
24357,4659,34262.30
24358,5347,141420.70
24359,5449,295815.40
24360,2290,165766.20
24362,4642,275040.10
24363,2281,46038.10
24364,5366,274407.40
24365,4636,304433.80
24366,5379,539921.60
24367,5354,141470.80
24368,4760,354970.40
24369,2354,276624.30
24370,5197,112249.30
24371,2821,180927.80
24372,6099,113502.50
24374,6107,494670.10
24375,1908,180694.50
24376,1904,52239.30
24377,6125,400700.70
24378,6126,512628.80
24379,4174,493684.40
24380,4173,300381.10
24381,4171,286120.90
24382,6139,432505.50
24383,6092,307375.00
24384,1891,16187.60
24385,6142,183452.50
24386,4159,276077.10
24387,1858,43900.60
24388,6035,456412.50
24389,6084,287528.00
24390,1975,139586.10
24391,1922,25968.80
24392,1919,85556.20
24393,6149,348853.50
24394,6208,398067.30
24395,6153,270507.40
24396,4167,177217.10
24397,6160,394156.30
24398,2831,97645.90
24399,6178,287431.50
24400,1867,46010.00
24401,6193,709039.40
24402,1884,186605.00
24403,6024,650975.10
24404,5990,265691.30
24405,2057,98329.90
24406,4385,155181.30
24407,5806,355044.90
24408,4379,236057.00
24409,5811,388035.70
24410,4378,30083.80
24411,5829,503151.70
24412,4247,229115.60
24413,2042,169624.70
24414,2039,194066.70
24415,2004,54331.60
24416,4257,91301.80
24417,5944,553339.00
24418,4255,140799.00
24419,5799,404012.00
24420,2076,67652.50
24421,2083,180938.80
24422,2084,170383.20
24423,5847,312425.60
24424,2052,126162.60
24425,4349,212071.80
24426,5849,270844.50
24427,5853,108971.00
24428,4336,337118.00
24429,2793,130597.60
24430,4335,219932.90
24431,2046,154348.30
24432,2050,130973.80
24433,5830,477888.90
24434,4370,383948.80
24435,2088,61684.60
24436,5781,315093.20
24437,4327,126024.60
24438,4213,479559.80
24439,4214,107027.70
24440,2805,124845.90
24441,8735,979769.10
24443,9347,831628.10
24444,8671,841157.70
24445,8670,1343547.20
24446,8251,812088.90
24448,8668,563574.60
24449,9402,1038274.30
24450,8665,911176.10
24451,7938,651629.80
24452,8655,959337.00
24453,8256,636341.20
24454,576,64597.70
24456,7979,767902.50
24457,8726,722986.90
24458,9336,1291983.40
24459,844,72748.30
24460,9341,779203.20
24461,8709,686432.00
24463,7977,416300.80
24465,9311,922622.10
24466,8747,722520.30
24467,570,32928.50
24468,301,77285.90
24470,8737,1157886.40
24471,8220,604945.60
24472,9273,822538.30
24473,601,70445.90
24475,8247,1269650.80
24476,6044,293535.00
24477,6067,574082.50
24478,1926,85744.30
24479,6080,295751.90
24480,1925,101367.60
24481,4191,551931.90
24482,4196,221061.50
24483,2810,82569.80
24484,4232,357403.50
24485,4231,372657.90
24486,4225,265953.90
24487,4222,185014.70
24488,4221,393501.60
24489,1960,150598.50
24490,6040,291534.30
24491,5947,252131.00
24492,1934,142960.90
24493,1937,3089.00
24494,8701,1330943.30
24495,9351,1167212.00
24496,9353,1396403.30
24498,8235,759392.80
24499,9355,1292934.90
24500,6053,474554.40
24502,8688,558907.50
24503,839,131343.90
24505,8950,1141921.10
24507,1090,1122.50
24509,5935,611383.70
24510,5969,332409.40
24511,5973,552769.80
24512,6308,373977.10
24513,6316,485846.50
24514,4074,226407.70
24515,6320,467692.40
24516,4093,500650.20
24517,1829,26943.50
24518,6257,266718.50
24519,2845,265076.90
24520,1852,83117.00
24521,4138,198539.60
24522,4135,307541.10
24523,4133,369476.10
24524,1839,66900.10
24525,4083,211502.60
24526,6291,533663.00
24527,4107,338012.10
24528,4095,262334.80
24529,6592,334791.20
24530,6593,361911.80
24531,6594,759097.20
24532,1652,121118.10
24533,6598,396174.10
24534,6604,349235.80
24535,6242,568222.10
24536,1647,186553.70
24537,6214,465190.90
24538,4017,141279.00
24539,6454,366249.10
24540,6280,455363.30
24541,4105,128766.70
24542,4098,324252.70
24543,6572,416056.50
24544,4122,157415.30
24545,4119,494921.70
24546,1742,147514.40
24547,2878,321124.60
24548,1793,45856.10
24549,6334,351926.60
24550,6336,531121.20
24551,1783,111661.80
24552,4057,150107.50
24553,4050,6474.80
24554,1781,100330.60
24555,6366,400416.10
24556,6382,542492.70
24557,4051,154422.80
24558,6327,455453.70
24559,2731,111610.50
24560,4419,322286.20
24561,6364,266159.10
24562,6591,718769.30
24563,6384,372712.90
24565,1797,82016.50
24566,6330,292162.10
24567,6396,217988.40
24568,6400,339420.40
24569,6402,392082.30
24570,4035,241598.60
24571,1767,143918.50
24572,6414,217223.80
24573,4033,201242.60
24574,6428,354199.70
24575,6432,374133.40
24576,2895,101630.20
24577,2896,255979.70
24578,6449,430893.20
24579,4042,222679.90
24580,1456,158909.10
24581,6585,280038.20
24582,1669,13246.40
24583,4290,229092.40
24584,5924,255271.30
24586,2767,74526.70
24587,2090,51447.80
24588,6212,350170.20
24589,6216,541409.30
24590,6534,683908.50
24591,3974,265269.90
24592,6539,676766.80
24593,6524,332689.10
24594,3972,234547.30
24595,2927,50090.80
24596,2020,105905.20
24597,2774,104400.40
24598,4293,288959.50
24599,5905,355471.20
24600,5974,391364.10
24601,1985,194550.40
24602,1984,240355.20
24603,1983,78083.50
24604,4252,236661.60
24605,4266,385686.90
24607,2006,196631.70
24608,2034,45616.70
24609,4307,118604.40
24610,5887,407369.70
24611,4306,329884.70
24612,5890,411302.70
24613,2026,200233.70
24614,4280,347406.10
24615,6559,503151.70
24616,2928,52245.40
24617,1678,59273.50
24618,3950,386810.60
24619,3948,347805.50
24620,2936,129520.30
24621,6609,437556.10
24622,1639,110710.30
24623,3941,284518.40
24624,1672,252981.10
24625,6632,581604.10
24626,6641,539773.80
24627,6621,246288.90
24628,2934,210311.70
24629,1644,95844.30
24630,1646,68086.10
24631,3960,245023.50
24632,6640,436844.00
24633,3958,59831.70
24634,4012,141432.90
24635,1712,35476.40
24636,6550,326669.90
24637,3979,231935.90
24638,1705,137557.30
24639,2920,84273.70
24640,2909,27439.40
24641,1737,144515.80
24642,6517,582592.20
24643,6488,455607.60
24644,4006,335145.40
24645,4005,366113.50
24646,4002,355757.00
24647,2915,218787.20
24648,2916,49019.60
24649,3988,144983.60
24650,4007,213605.90
24651,3893,219117.00
24652,6062,557717.80
24653,6170,312640.60
24654,6464,398266.40
24655,6361,525268.10
24656,7737,1090823.80
24657,6458,486605.00
24658,7832,697195.20
24659,366,50421.80
24660,6447,665646.90
24661,9094,943853.00
24662,1777,43188.50
24663,481,10937.90
24664,9084,1606155.60
24665,1100,77149.10
24666,8262,790285.20
24667,1101,76413.80
24668,1102,77764.70
24669,7723,639949.30
24670,9197,1492852.20
24671,1114,50962.90
24672,499,81885.80
24673,7726,484444.30
24675,9151,950579.40
24677,7738,542498.80
24679,6360,292053.40
24680,8266,657181.20
24681,1697,121312.30
24682,7906,509701.00
24683,7884,658839.90
24684,8229,766516.20
24685,1058,67385.00
24687,9117,842468.30
24688,7852,610327.20
24689,1049,21625.40
24690,9120,1546817.40
24693,7870,848695.10
24694,6424,581536.90
24696,1772,108840.30
24697,7863,387955.10
24699,377,95867.50
24700,9130,1173999.50
24701,1020,47873.90
24702,8904,990189.10
24703,6436,505090.10
24704,6375,624264.90
24705,8216,1021682.40
24707,7928,606007.00
24708,8215,716767.40
24709,6430,849321.70
24710,9095,762070.20
24711,7871,986700.70
24712,8241,795804.80
24713,7930,780824.00
24714,6166,636907.90
24715,1096,51191.30
24716,7750,494122.90
24718,8172,667674.50
24719,952,25934.60
24720,6182,242726.00
24721,6620,295193.70
24722,930,50849.30
24723,8069,681758.80
24724,885,8013.80
24725,8058,657485.40
24726,8926,1096010.00
24728,1657,136223.50
24729,6184,578043.60
24730,8094,693969.40
24732,8101,634945.10
24734,8118,434905.60
24735,8125,617286.90
24736,8975,1157009.40
24737,8974,1040446.00
24738,437,18752.60
24739,8963,691436.20
24740,8130,503243.30
24741,908,4918.70
24742,8131,867977.80
24743,8143,1103127.30
24745,1636,138138.70
24747,8165,581850.80
24748,8096,675073.90
24749,7797,750141.70
24750,6204,431765.30
24751,7811,450746.30
24752,8252,560235.20
24753,9169,1215532.90
24754,7794,762391.40
24755,1857,39181.00
24756,6271,184644.60
24758,9162,1648152.00
24759,7763,545753.90
24760,6536,258627.80
24761,7826,490748.10
24762,8987,1017252.30
24764,9173,756296.50
24765,932,6474.80
24766,8099,669760.70
24767,6202,308940.90
24768,6597,275700.90
24769,9073,898073.80
24770,7791,447873.50
24772,832,16444.10
24773,7767,361285.20
24774,6596,418057.20
24775,6595,577017.60
24776,7788,595706.70
24777,7935,689789.70
24778,892,69915.80
24779,1770,58162.00
24780,9700,1506700.80
24781,9834,2584342.90
24782,6479,547492.00
24783,6484,135156.00
24784,6299,458812.60
24785,6313,418101.20
24786,8659,812617.80
24787,9815,1756302.20
24788,8657,987608.20
24789,8711,716443.70
24790,6646,415526.40
24791,6498,554081.60
24792,633,79605.40
24793,6599,343285.00
24794,6601,723299.60
24795,6715,609916.80
24796,6744,212681.30
24797,6745,285858.30
24798,9638,1395603.30
24799,6521,282015.70
24800,6513,508218.20
24801,6501,490880.00
24802,1583,134421.90
24803,1581,168707.40
24804,8547,760930.60
24805,6753,696556.40
24806,8545,758623.30
24807,6512,393215.80
24808,6293,367184.70
24809,6503,437414.40
24810,6319,473795.90
24811,6511,456589.60
24812,9856,2187781.70
24813,6468,854776.60
24814,6473,553641.90
24815,6475,390742.40
24816,9792,1639271.00
24817,9860,1663484.60
24818,6922,689003.10
24819,6032,375285.20
24820,6565,153362.60
24821,8631,875870.70
24822,8627,610787.70
24823,8720,494892.40
24824,1710,88685.50
24825,6743,326754.20
24826,1883,327958.50
24827,6654,213365.30
24828,6328,405516.80
24829,1720,133555.90
24830,6339,276954.10
24832,6341,395519.40
24834,8682,1192829.00
24835,9871,2144093.60
24836,6417,500198.30
24837,6418,462579.50
24838,6421,272280.90
24841,9643,1310970.50
24842,1703,36798.00
24843,8750,984353.10
24844,1625,40469.60
24845,9713,1704630.90
24846,1648,208977.90
24847,9715,1640273.80
24848,8723,822080.20
24849,9712,1492189.00
24850,6389,307118.50
24852,9714,1989862.60
24854,1641,127034.70
24855,6390,259933.50
24856,1645,17641.10
24857,6474,404251.40
24859,1757,167059.70
24860,8577,948830.30
24861,1620,199692.60
24862,6676,550274.40
24863,6680,379115.60
24866,6683,626292.50
24867,9688,1648925.20
24868,8745,850096.10
24870,9672,1078559.50
24871,6711,250153.50
24872,6686,512995.20
24874,3279,138850.80
24875,6652,294219.00
24879,1731,1635.50
24880,6796,392236.20
24881,1554,91643.80
24882,1539,19402.40
24883,6787,162346.20
24884,8534,742953.60
24885,8543,843488.20
24886,6531,422638.80
24887,6730,410909.40
24888,8764,1225279.90
24890,6776,424633.40
24891,1559,49686.50
